clean_text,label
without central backing raila odinga presidency thrice rest history good morning,0
simple talked parables since raila odinga side demon,0
time lead country sacrificing bids uhuru opposition chi,0
know qualifications engineers board kenya demands registering anyone,0
must know kalonzo musyoka best running mate raila odinga raila best set thing,0
raila odinga never election always goes polls one set mind eith,0
meretricious political class host dp ruto raila odinga understands president uhuru kenyatta,0
absolutely raila odinga rethink,0
regional base raila odinga ruto kikuyu win votes nyandarua,0
uhuru rehabilitated kenya shall reap handsomely vote raila odinga vote thiefall th,0
secret attacking son jomo broda raila odingagetting ele,0
believe raila odinga friend tell ruto asikanyage nyanza isnt madaraka day wi,0
raila odinga rally switch ramogi tv,0
parliament push degree requirement elective positions aspirants later date rat,0
kalonzo musyoka saying today stupid person support raila odinga,0
celebrated global fencesitter kalonzo musyoka says hed rather betray watermelon fruit support brothe,0
kalonzo musyoka better die rather support raila odinga kalonzo musyoka bett,1
indifference making easy opponent win kalonzo musyokaraila odinga gidieon moi musa,1
kalonzo musyoka confused political troglodyte principleshe political wheelbarrow rely,0
ukambani hon kalonzo musyoka afred mutua governor machakos et al working h e president uhuru ken,0
wiper party leader kalonzo musyoka made crystal clear support former prime minister raila,0
kalonzo musyoka go without raila odinga presidential candidate,0
people bad trend kalonzo musyoka watermelon go contrary tony gachoka e,0
stupid person support raila odinga president without measure reciprocity kalonzo musyoka,0
raila odinga shake wsr remaining donkies,0
whats difference dp well difference far presidency,0
odm sympathizers behaving stupid endorsement tonny gachoki towards raila odinga,0
never support raila odinga kalonzo,0
never support raila odinga kalonzo,0
kalonzo muzioka thinks hes popular raila odinga let go alone,0
tell us billions looted raila odinga amp co government,0
raila odinga done much country,0
kalonzo musyoka aka watermelon option support raila odinga else becom,0
kalonzo asshole doesnt like b deputy everyone knows thats sure bet raila odinga smhhh,0
kalonzo wont survive without raila odinga uhuru kenyatta media wont forget words mr,0
raila odingas last bullet like surfacetosurface launch missile attack since target single iron,0
recharge airteltelkom line today using kenyas fastest paybill buy amount airtime mpes,0
case bout,1
raila odinga candidacy already tired least kalonzo musyoka spices two bits,0
wiper leader kalonzo musyoka tells ntv stupid person supports raila odinga presidency,0
wont support raila odinga president id rather go back tseikuru kalonzo musyoka,0
kalonzo musyoka said support raila odinga therefore means uhuru back raila odinga,1
dear kalonzo musyoka dont stress raila odinga support candidature af,0
kalonzo musyoka responded hope sifuna respond soon raila odinga,1
raila odinga doesnt support kalonzo musyoka president end opposition,0
stupid person earth endorse mr odinga coprincipal national super alliance n,0
tony gachoka endorsed raila odinga knows able lead country,1
back forth kalonzo raila trust kalonzo second position another matrix st,0
person solve kenyas problems one raila odinga,0
stupid person earth support raila odinga president third time without measu,0
stupid person earth support raila odinga president third time without measu,0
record musyoka meeting dp ruto suddenly president uhuru raila odinga came ru,0
one side tony gachoka endorses raila odinga side kalonzo says cant support tinga hustler,0
yes could vote kalonzo two options raila odinga kalonzo musyoka,0
raila odinga doesnt need support anybody succeed uhuru level playground sal show,0
tony gachoka appeared national television drunk disgraced infront millions viewers e,1
millions plus firmly steadfastly behind raila amolo odinga quest fulfil n complete journ,0
would stupid fellow support raila kalonzo sayswiper party leader kalonzo musyoka,0
man jakoyo mps last message raila demise big loss odm,0
tony gachoka endorse raila odinga either way kenyans know trust rao lead,0
attended certain political meeting village raila odinga present remarks regarding kalonzo musy,0
without measure recjprocity lakini whats wrong witj tangatangayou dont get things bora,1
say tony gachoka given muehehe endorse raila odinga anyway tough times dont last toug,0
stop shedding crocodile tears killed jakoyo midiwo former odm mp tells raila odinga cronies e ne,0
kalonzo weve never discussed anything raila odinga stupid person earth su,0
wiper leader kalonzo musyoka vows support odms raila odinga president,0
kalonzo musyoka said would rather run position chairperson,1
fastchanging kenyan political landscape raila never sat discuss,0
unthinkable would stupid fellow earth support raila odinga kalonzo musyoka,0
tony gachoka endorsement raila odinga holds weight kalonzo musyoka ridiculous commitment running solo awuoro,0
overhyped pseudo journalist one tony gachoka undying love one raila odinga man eventually l,0
hate raila odinga,0
kalonzo musyoka end camp hon raila odinga,0
stupid person earth support raila odinga president third time wiper party,0
one thing well remember chebukati presidential results shall announced poling,0
remove raila group replace ruto add iebc judiciary security,0
raila odinga uhuru correction,1
stupid person support raila odinga president without measure reciprocity kalonzo musyoka,1
kalonzo musyoka day ukambani promised work raila odinga today saying stu,0
kalonzo musyoka coordinate presidential tour ukambani region sentiments towards raila odinga mea,0
sincerely speaking raila odinga never president correct state mind,0
stupid person support raila odinga president without measure reciprocity kalonzo,0
ruto uhuru kenyatta never friends came together defeat raila odinga icc case,0
